line_code,direction,service_date,hour,N_arc,r1_arc,r2_arc,r3_arc,N_time,r1_time,r2_time,r3_time,N,boardings,lambda_boardings_per_bus,day_category,hour_of_day,is_peak,period,rain_mm,temp_c,analysis_eligible,weekend,null_mean,null_sd,r_excess,z,ppc,rayleigh_z,pit_probit
39A,0,2026-03-29,2026-03-29 09:00:00,6,0.514112558779179,0.5806604107111653,0.5288484926160851,6,0.5061852102533638,0.5825804964954677,0.81667534569344,6,255,42.5,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,0.23252738540128637,0.8100931605365072,0.11717406771336977,1.585870338566849,0.7898763232715688
39A,0,2026-03-29,2026-03-29 10:00:00,5,0.5643475152670763,0.3491038199507469,0.632781672882079,5,0.5859607823566294,0.2255830557806131,0.6403445882132787,5,262,52.4,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.4004091764520222,0.1974687348710285,0.2734170243716816,0.8301989624946253,0.1481101474851536,1.5924405899406144,0.8085048764045343
39A,0,2026-03-29,2026-03-29 12:00:00,5,0.5740348221564014,0.8451034392102047,0.4304655767450184,5,0.5960033842474605,0.9819558347921412,0.5645153288610542,5,231,46.2,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.4004091764520222,0.1974687348710285,0.28957355397298895,0.8792563836385455,0.16189497131016434,1.6475798852406573,0.8554537467691243
39A,0,2026-03-29,2026-03-29 14:00:00,3,0.663893922355386,0.1111978511128248,0.4073768301369506,3,0.7899802842646177,0.2980574519249243,0.2366699391803331,3,373,124.33333333333331,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.527185586511236,0.23912845084327258,0.2891374119401687,0.5716941474845674,0.16113271021062903,1.322265420421258,0.5040873441674961
39A,0,2026-03-29,2026-03-29 15:00:00,3,0.905012689658,0.6487510246776692,0.3318173447721266,3,0.9273861336703182,0.7268585978447187,0.4623337827599162,3,326,108.66666666666669,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.527185586511236,0.23912845084327258,0.7991023377626847,1.58001735809511,0.728571952663011,2.457143905326022,1.4097957565024253
39A,0,2026-03-29,2026-03-29 16:00:00,5,0.7786307169122888,0.4176935408425218,0.432974559867784,5,0.789555260978878,0.5523348214484314,0.7663782743349259,5,317,63.4,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.4004091764520222,0.1974687348710285,0.6307994145444126,1.9153489827505707,0.5078322416491811,3.0313289665967242,1.7374940689962686
39A,0,2026-03-29,2026-03-29 17:00:00,6,0.3681690596151259,0.3887987617205958,0.3073991417950024,6,0.4152285664233656,0.2913331007407911,0.3978170148978371,6,219,36.5,weekend,17,True,peak,0.0,27.0,True,weekend,0.36689931083094657,0.18172384994675964,0.0020056032253667213,0.006987243471626597,-0.037341852250536656,0.8132907387473167,0.09602590300342123
39A,0,2026-03-29,2026-03-29 19:00:00,5,0.169889242249272,0.4911880491833866,0.3041124712451175,5,0.2241527899302763,0.5208848257139196,0.1015040699692655,5,88,17.6,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.4004091764520222,0.1974687348710285,-0.38446207838653573,-1.1673743408206276,-0.21392205670996023,0.1443117731601591,-1.1690090131775286
39A,0,2026-03-29,2026-03-29 20:00:00,6,0.5603864624950815,0.4513670628881432,0.8249458093386044,6,0.5952262282878354,0.6908647705391439,0.5575576765805215,6,18,3.0,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.36689931083094657,0.18172384994675964,0.30561829259432244,1.064731743911554,0.1768395848173016,1.884197924086508,1.019216910826611
39A,0,2026-03-29,2026-03-29 22:00:00,2,0.4195122459701563,0.6480189509621501,0.9632160170688684,2,0.2857622233115834,0.8366799034560414,0.7639452421350224,2,6,3.0,weekend,22,False,off_peak,0.0,25.7,True,weekend,0.6359800669726218,0.3055077811024832,-0.5946592517673607,-0.7085509253522119,-0.6480189509621501,0.3519810490378498,-0.6010600361447733
39A,0,2026-03-29,2026-03-29 06:00:00,3,0.3399026533673018,0.863742542606129,0.3691580526163284,3,0.3331318689345348,0.974663520275692,0.3316532295674745,3,282,94.0,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.527185586511236,0.23912845084327258,-0.3961024194715774,-0.7831896726779765,-0.32669927935080184,0.3466014412983963,-0.6296860673276591
39A,0,2026-03-29,2026-03-29 13:00:00,4,0.5261859311947211,0.9120058875394288,0.6666092069177003,4,0.5992718796977955,0.7918369058701749,0.9423529971671336,4,368,92.0,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.44805277315722414,0.21797557269686318,0.14155910970769944,0.3584491467131325,0.03582884558300773,1.1074865367490232,0.4255990947908445
39A,0,2026-03-29,2026-03-29 18:00:00,6,0.4386183362205944,0.3745257081528642,0.5360661510900367,6,0.4504254575571156,0.5069697929713871,0.8304712365317102,6,138,23.0,weekend,18,True,peak,0.0,26.4,True,weekend,0.36689931083094657,0.18172384994675964,0.1132821786748949,0.3946593989212732,0.03086325384270685,1.1543162692135343,0.43949900891109356
39A,0,2026-03-29,2026-03-29 11:00:00,5,0.6874948917638547,0.2336612026291467,0.3232907235830143,5,0.7227236120345998,0.4812926977198203,0.6333283305953541,5,269,53.8,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.4004091764520222,0.1974687348710285,0.47880271684788483,1.4538287060953472,0.3408115327517428,2.3632461310069712,1.32914541354829
39A,0,2026-03-29,2026-03-29 05:00:00,2,0.7483632773300676,0.1200951897123994,0.5686136178005724,2,0.9045530905852508,0.6364325873746576,0.2468210371325775,2,243,121.5,weekend,5,False,off_peak,0.0,23.3,True,weekend,0.6359800669726218,0.3055077811024832,0.308728177116041,0.36785711300671137,0.12009518971239919,1.1200951897123992,0.10282734767661576
39A,0,2026-03-29,2026-03-29 21:00:00,2,0.1236907598620486,0.969401191849498,0.3635026999241282,2,0.2732753997761272,0.8506411117543956,0.7381939795375106,2,17,8.5,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.6359800669726218,0.3055077811024832,-1.4073111404919783,-1.6768453663009149,-0.969401191849498,0.030598808150501946,-1.4238151118026738
39A,0,2026-03-29,2026-03-29 23:00:00,2,0.4693752274141901,0.5593737917797549,0.9944876288665104,2,0.2417718999373322,0.8830926968013854,0.6687858981902385,2,7,3.5,weekend,23,False,off_peak,0.0,25.6,True,weekend,0.6359800669726218,0.3055077811024832,-0.4576805401090528,-0.5453374672069113,-0.5593737917797548,0.4406262082202453,-0.5001066271622767
36,1,2026-03-29,2026-03-29 08:00:00,6,0.5473999919993291,0.4245580168899447,0.9066788405574692,6,0.661418158183497,0.4524439871996687,0.6759300034419328,6,177,29.5,weekend,8,True,peak,0.0,25.8,True,weekend,0.36689931083094657,0.18172384994675964,0.2851058042683388,0.9932690795471509,0.1595761014890386,1.7978805074451931,0.9527830580309451
36,1,2026-03-29,2026-03-29 09:00:00,6,0.5636683510170934,0.3807358315383153,0.8997643038704065,6,0.692522445476508,0.3633846691640478,0.5970308383680466,6,198,33.0,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,0.3108021260321275,1.0827915006411932,0.1812664119259951,1.9063320596299755,1.0355759858928693
36,1,2026-03-29,2026-03-29 10:00:00,6,0.3415948803306753,0.3502022082724396,0.2193913449083016,6,0.4829283086890932,0.4077778610696669,0.4864126137348128,6,159,26.5,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.36689931083094657,0.18172384994675964,-0.039969045892973835,-0.1392466124159531,-0.05997552527824594,0.7001223736087703,-0.04463279759461025
36,1,2026-03-29,2026-03-29 11:00:00,6,0.4080654340666222,0.5034225292069003,0.2528397121908757,6,0.5162607710519622,0.5321670534243744,0.6187858232349129,6,98,16.333333333333332,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.36689931083094657,0.18172384994675964,0.06502302704757171,0.22653120791649664,-0.0001791218240230652,0.9991043908798847,0.2998389547254075
36,1,2026-03-29,2026-03-29 12:00:00,5,0.453360861743617,0.5077873114404463,0.6151754214743186,5,0.5797491251152066,0.5022881454467534,0.6107888959855947,5,129,25.8,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.4004091764520222,0.1974687348710285,0.08831303484309873,0.26815224863915205,0.006920088701143745,1.027680354804575,0.31310617215842645
36,1,2026-03-29,2026-03-29 13:00:00,5,0.5393442089895658,0.3081171850075709,0.6464421094255461,5,0.7018835399056466,0.3119830468626867,0.4000376814621824,5,114,22.8,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.4004091764520222,0.1974687348710285,0.23171640905946314,0.7035798990067232,0.11361521971322558,1.4544608788529023,0.6871312867954694
36,1,2026-03-29,2026-03-29 14:00:00,5,0.5805661834659641,0.2998265921048823,0.5923887976128454,5,0.7177791386320259,0.4272017561872893,0.5482941670554532,5,166,33.2,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.4004091764520222,0.1974687348710285,0.3004665847750857,0.9123318034705936,0.1713213667302944,1.6852854669211776,0.8867750925974216
36,1,2026-03-29,2026-03-29 18:00:00,5,0.33842342290074,0.7419390910224517,0.5665787399361998,5,0.3165969727221949,0.6476861067691508,0.7771575918077765,5,103,20.6,weekend,18,True,peak,0.0,26.4,True,weekend,0.4004091764520222,0.1974687348710285,-0.10338009041648084,-0.3139016087370313,-0.10683698354018362,0.5726520658392655,-0.2044523815368209
36,1,2026-03-29,2026-03-29 20:00:00,5,0.2061372435915942,0.619317475771215,0.5035442447632321,5,0.2004749753920278,0.8033348589910482,0.2023979373287628,5,39,7.8,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.4004091764520222,0.1974687348710285,-0.32400751517652737,-0.9838110979305741,-0.1968842960055747,0.2124628159777012,-0.9168905431141088
36,1,2026-03-29,2026-03-29 21:00:00,3,0.5917129848047769,0.3623158016327467,0.6697532764967797,3,0.5720467600427527,0.5793357877673817,0.984954321377174,3,16,5.333333333333333,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.527185586511236,0.23912845084327258,0.1364751083145105,0.26984408616368605,0.025186384579867105,1.0503727691597342,0.2935523387467451
36,1,2026-03-29,2026-03-29 22:00:00,3,0.6134706004797652,0.4463788585169272,0.8802046065808172,3,0.785080985549513,0.3574131079879554,0.6145862835270341,3,12,4.0,weekend,22,False,off_peak,0.0,25.7,True,weekend,0.527185586511236,0.23912845084327258,0.18249235113594872,0.36083123385883226,0.06451926647950557,1.1290385329590111,0.35752341542966415
36,1,2026-03-29,2026-03-29 23:00:00,2,0.0956171304956709,0.9817147287115476,0.2833546211451394,2,0.1593452226460795,0.9492182000397426,0.461851993496167,2,6,3.0,weekend,23,False,off_peak,0.0,25.6,True,weekend,0.6359800669726218,0.3055077811024832,-1.484432272658843,-1.7687370662931987,-0.9817147287115476,0.018285271288452316,-1.5636490886694114
36,1,2026-03-29,2026-03-29 07:00:00,4,0.6581575705735437,0.2258542311262992,0.3144678187014437,4,0.8085115714205489,0.4414265633257587,0.4982026883714794,4,203,50.75,weekend,7,True,peak,0.0,25.0,True,weekend,0.44805277315722414,0.21797557269686318,0.38066102554432923,0.9638914802096223,0.24422851693769224,1.7326855508130767,0.9087161065332696
36,1,2026-03-29,2026-03-29 15:00:00,4,0.4954998102424425,0.6037012291205684,0.4395174185851589,4,0.6791986722219918,0.4748101783349833,0.7405030693339278,4,192,48.0,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.44805277315722414,0.21797557269686318,0.08596299569548126,0.21767134958375614,-0.005973250732937974,0.9820802478011861,0.28036172366510037
36,1,2026-03-29,2026-03-29 16:00:00,5,0.5745454617762223,0.4492761088771225,0.5522921372727406,5,0.6822970839957786,0.5691490139728446,0.7039024632983619,5,195,39.0,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.4004091764520222,0.1974687348710285,0.29042520079573264,0.8818423100645917,0.1626281095595657,1.6505124382382628,0.8592547194300109
36,1,2026-03-29,2026-03-29 17:00:00,5,0.5728712252019446,0.835313320539835,0.3781994614439944,5,0.6178944138662499,0.930664169874536,0.7242523171343273,5,91,18.2,weekend,17,True,peak,0.0,27.0,True,weekend,0.4004091764520222,0.1974687348710285,0.2876329022672615,0.873363820670454,0.16022680083047136,1.6409072033218854,0.8504049230742411
36,1,2026-03-29,2026-03-29 19:00:00,4,0.4466971375996764,0.291549655484828,0.0212379758196061,4,0.5829137988412265,0.4739633952676415,0.5061141154872731,4,54,13.5,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.44805277315722414,0.21797557269686318,-0.002456096328814257,-0.0062192086056955705,-0.06728222301367437,0.7981533309589769,0.04124572674099233
36,1,2026-03-29,2026-03-29 06:00:00,2,0.8375999560939702,0.4031473728972415,0.1622475124177125,2,0.9662696862557012,0.867354213153382,0.7099264805768567,2,228,114.0,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.6359800669726218,0.3055077811024832,0.5538704637533803,0.659950094867517,0.4031473728972417,1.4031473728972417,0.34645606106583665
39A,1,2026-03-29,2026-03-29 08:00:00,5,0.6423649144745225,0.750865572368239,0.7269721021024828,5,0.5941478402069847,0.9662498747822398,0.5505853963419092,5,280,56.0,weekend,8,True,peak,0.0,25.8,True,weekend,0.4004091764520222,0.1974687348710285,0.40353475823857327,1.2252863126941453,0.26579085418482573,2.063163416739303,1.1564430042727856
39A,1,2026-03-29,2026-03-29 09:00:00,6,0.5193944438960741,0.3159716858527622,0.6378162762974822,6,0.5520783338087769,0.6243333777400123,0.1863536594138681,6,255,42.5,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,0.2408702686223228,0.8391586085690166,0.12372470602013452,1.6186235301006726,0.8100699047132429
39A,1,2026-03-29,2026-03-29 10:00:00,7,0.5256704356231239,0.4019731623428381,0.5554095233164463,7,0.5444341280755597,0.4627533451417132,0.7748269283775713,7,262,37.42857142857143,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.3357564871343161,0.16817807791298353,0.2859101290571582,1.1292431858275283,0.1557176413695723,1.9343058482174338,1.067380611480196
39A,1,2026-03-29,2026-03-29 11:00:00,7,0.6144351259329542,0.5262031300021649,0.4556216099042605,7,0.6266700779664903,0.3041442650816912,0.5237619879934345,7,269,38.42857142857143,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.3357564871343161,0.16817807791298353,0.41954288359755426,1.6570449743326734,0.2737856113102863,2.6427136678617176,1.5160765385195836
39A,1,2026-03-29,2026-03-29 13:00:00,6,0.5092757670260218,0.4637446876391998,0.3713741985450628,6,0.6516405581141211,0.8279974849952572,0.5369871267569049,6,368,61.333333333333336,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.36689931083094657,0.18172384994675964,0.22488753942432888,0.7834769967551748,0.11123416825593146,1.5561708412796573,0.7676418365036063
39A,1,2026-03-29,2026-03-29 14:00:00,5,0.6640045557656383,0.2250753767480904,0.4120818127349978,5,0.6843981542270989,0.5107034882760123,0.6429281343888427,5,373,74.6,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.4004091764520222,0.1974687348710285,0.43962543948527233,1.334871464517036,0.30112756259690343,2.2045102503876137,1.2377736538058501
39A,1,2026-03-29,2026-03-29 15:00:00,4,0.7617328839475063,0.4902300783746196,0.8211499732989525,4,0.8959765180773805,0.6469562250767341,0.5014851696623116,4,326,81.5,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.44805277315722414,0.21797557269686318,0.5683154032398736,1.4390608402094416,0.44031598198264676,2.3209479459479403,1.2988366326425052
39A,1,2026-03-29,2026-03-29 16:00:00,5,0.5994161709765911,0.7441272743413219,0.5957007176944432,5,0.7060143003155839,0.5651346179493738,0.7389415427774144,5,317,63.4,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.4004091764520222,0.1974687348710285,0.33190467016652864,1.0077898896478221,0.1991246825352973,1.7964987301411892,0.9747183259978238
39A,1,2026-03-29,2026-03-29 17:00:00,6,0.5179111009254761,0.5872859677557467,0.4138925291475835,6,0.5328886920957747,0.4786825520348129,0.9050293441203584,6,219,36.5,weekend,17,True,peak,0.0,27.0,True,weekend,0.36689931083094657,0.18172384994675964,0.23852728748839774,0.8309959872563346,0.12187829015420641,1.609391450771032,0.8050341038286277
39A,1,2026-03-29,2026-03-29 18:00:00,7,0.4512371505028861,0.7345544999253231,0.4281163961697941,7,0.4482999148343426,0.791473573713334,0.4941892633186615,7,138,19.714285714285715,weekend,18,True,peak,0.0,26.4,True,weekend,0.3357564871343161,0.16817807791298353,0.17385290353888821,0.6866570530572984,0.07088412699295832,1.42530476195775,0.7006843898458863
39A,1,2026-03-29,2026-03-29 20:00:00,6,0.3849538665017117,0.276333664058137,0.6394474170682501,6,0.3524974372481717,0.3357087369080454,0.2894347647869435,6,18,3.0,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.36689931083094657,0.18172384994675964,0.028517668642031962,0.09935160231337083,-0.022172624798458784,0.8891368760077061,0.18643965162348353
39A,1,2026-03-29,2026-03-29 21:00:00,6,0.6727134173624778,0.5933078509513894,0.5983713966293517,6,0.5911327473366724,0.7402761049440082,0.3402919699058389,6,17,2.8333333333333335,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.36689931083094657,0.18172384994675964,0.48304181588068273,1.6828506914261767,0.34305201027940385,2.7152600513970193,1.549340037162695
39A,1,2026-03-29,2026-03-29 22:00:00,5,0.5636961587929028,0.3779793046792213,0.6636541366315574,5,0.5971557020593861,0.2126418061602964,0.6083504196746742,5,6,1.2,weekend,22,False,off_peak,0.0,25.7,True,weekend,0.4004091764520222,0.1974687348710285,0.2723306894102504,0.8269004328585343,0.14719169929734183,1.5887667971893673,0.8060743158272339
39A,1,2026-03-29,2026-03-29 23:00:00,2,0.9223465953371024,0.7014464838598888,0.3716069570615984,2,0.9861788696015,0.945097525696985,0.8778915495085551,2,7,3.5,weekend,23,False,off_peak,0.0,25.6,True,weekend,0.6359800669726218,0.3055077811024832,0.7866781524377204,0.9373461040208936,0.7014464838598891,1.701446483859889,0.689195894581785
39A,1,2026-03-29,2026-03-29 07:00:00,3,0.3326689219351372,0.9690609404957587,0.3278686196307154,3,0.4902683143388475,0.7471074996940986,0.931150039144184,3,213,71.0,weekend,7,True,peak,0.0,25.0,True,weekend,0.527185586511236,0.23912845084327258,-0.41140172343904524,-0.8134400732750416,-0.3339970825677704,0.3320058348644592,-0.6941310945295509
39A,1,2026-03-29,2026-03-29 12:00:00,6,0.5233678216265624,0.520411060831721,0.2339112693420684,6,0.4601952136162455,0.4511328356057764,0.6840985045561433,6,231,38.5,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.36689931083094657,0.18172384994675964,0.2471463283367788,0.8610235301610494,0.12869665205695985,1.6434832602847993,0.830953320559838
39A,1,2026-03-29,2026-03-29 19:00:00,5,0.2580246478983693,0.2028595346849158,0.1765657548327164,5,0.3243745025863092,0.2123844054769069,0.5115117748149542,5,88,17.6,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.4004091764520222,0.1974687348710285,-0.2374694924634042,-0.721048466971987,-0.16677910134615315,0.33288359461538736,-0.6102442820823446
39A,1,2026-03-29,2026-03-29 06:00:00,2,0.528089349454547,0.4422432779853468,0.9951772793984032,2,0.2409050872606611,0.8839294778638666,0.6667913032547919,2,282,141.0,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.6359800669726218,0.3055077811024832,-0.29638683964583945,-0.3531521100010301,-0.4422432779853467,0.5577567220146533,-0.3762917660497797
